,dialogue_id,turn_id,speaker_role,utterance,dialogue_acts,intents
490,banking_0316,banking_0316_024,Customer,to get money to her. can I I and I I don't because she don't have her cards she can't access her It doesn't doesn't matter if I transfer money to her account or you know accessing our account. She she don't have her cards.,[],ExternalWireTransfer
491,banking_0316,banking_0316_079,Customer,Just by chance you know cuz she has to. Like like I said like we have to pay for all these expenses up front and her company will reimburse her. Say if by time the end of her stay she's like running out of money. Can I set up instead of doing another transfer like what's it called? Like a a travel card or something?,['InformIntent'],OpenCreditCard
492,banking_0317,banking_0317_021,Customer,"Well, I wanna open a checking account. a savings but I wanna open up a checking account.",['InformIntent'],OpenBankingAccount
493,banking_0317,banking_0317_036,Customer,Yeah I'mma go ahead and put about three hundred in there.,[],InternalFundsTransfer
494,banking_0318,banking_0318_005,Customer,"Thank you. I dropped my phone, it broke and I had to get new a new phone and I forgot all my passwords. Also, I have a charge on my credit card statement I didn't make. Can you help me?",[],DisputeCharge
495,banking_0319,banking_0319_003,Customer,"Wait, I'm sorry. You know what? I have a few cards that look alike. I might have put the wrong PIN number in. have another, another thing that you can help me with if you can. to check the balance of my bank account. I need to do a large order. And I wanted to make sure I had enough to cover the order.",['InformIntent'],CheckAccountBalance
496,banking_0320,banking_0320_001,Customer,"Oh yeah, hi darling, good afternoon. Oh, I apologize, it's good evening over here for us too. I was tryna find information on how do I order checks from your bank I'm just a little confused and I'm kinda little, you know, not that really tech savvy, so how will that work as far as ordering checks?",['InformIntent'],OrderChecks
497,banking_0320,banking_0320_015,Customer,"Oh, that's wonderful. Thank you so much for taking your time and gimme that, and I'm so thankful that I'm able to order the checks over the phone. This is so much more easier for me. my husband was wondering if we can possibly do a I believe it's called a internal transfer?",['InformIntent'],InternalFundsTransfer
498,banking_0321,banking_0321_001,Customer,there's. I have money taken of my account that I didn't that I did not do.,['InformIntent'],DisputeCharge
499,banking_0321,banking_0321_068,Customer,OK great and can you just tell me now what the balance is in the in the savings since we just transferred that.,['InformIntent'],CheckAccountBalance
500,banking_0323,banking_0323_001,Customer,Hey Christina. How you doing? I I got a letter in the mail yesterday from your bank. And I kinda think I know what the issue is but it says there's a problem with my account. I was wondering if we can get this solved today?,['InformIntent'],ReportNotice
501,banking_0324,banking_0324_051,Customer,Yes. I would like to also make a wire transfer.,['InformIntent'],ExternalWireTransfer
502,banking_0325,banking_0325_001,Customer,Hi there. I would like to send money to my friend.,['InformIntent'],ExternalWireTransfer
503,banking_0326,banking_0326_001,Customer,"Hi, I was trying to figure out how to create an account online, but I'm having some trouble.",['InformIntent'],SetUpOnlineBanking
504,banking_0326,banking_0326_003,Customer,"Well, actually, the reason I called is to check the balance on my account. Could you help me with that?",['InformIntent'],CheckAccountBalance
505,banking_0327,banking_0327_001,Customer,"Hello I just love the coats and I would like to go to one of their home games this weekend. I have to get a hotel and book a room. I haven't found a room yet, but I have my flight booked before I go I need to pay a bill. I have a bill that needs to be paid. Need to pay from my account, to another account.",['InformIntent'],ExternalWireTransfer
506,banking_0327,banking_0327_011,Customer,"Yes, please. Also can you tell me my last transaction?",['InformIntent'],CheckTransactionHistory
507,banking_0328,banking_0328_003,Customer,"I'm doing pretty well. I I'm calling because I need to make a transfer from my account my checking account to my brother's checking account, please.",['InformIntent'],InternalFundsTransfer
508,banking_0329,banking_0329_003,Customer,"Oh I think you can help me, maybe. I need to check my account details.",['InformIntent'],GetAccountInfo
509,banking_0329,banking_0329_015,Customer,"OK, so, yeah yeah, that's what I thought. OK. I need to update that, because see I just got changed apartments. I was living over at this oh, you know those tan colored apartments on Mission? Lovely places. They jacked up their rent post pandemic and now I'm staying over here at fifteen fifteen Mission lane. San Diego California.",[],UpdateStreetAddress
510,banking_0330,banking_0330_001,Customer,Hi. Yes I was cuz I wanted to update my address on my account.,['InformIntent'],UpdateStreetAddress
511,banking_0331,banking_0331_001,Customer,Hi Mark. My name is Dorothy Lee. I would like to check my savings account balance.,['InformIntent'],CheckAccountBalance
512,banking_0331,banking_0331_013,Customer,Yeah I wanted to close my savings account.,['InformIntent'],CloseBankAccount
513,banking_0332,banking_0332_028,Customer,Oh OK perfect. I was wondering also if you could help me find a branch near me that's open. I I am having some problems accessing that information on my phone.,['InformIntent'],FindBranch
514,banking_0333,banking_0333_027,Customer,I guess let me hear both because I thought You know I thought I had under draft protection.,[],CheckAccountBalance
515,banking_0334,banking_0334_005,Customer,Yes I like to dispute it.,['InformIntent'],DisputeCharge
516,banking_0335,banking_0335_001,Customer,"hi Josie, I'd like to report a a lost or possibly stolen card please.",['InformIntent'],ReportLostStolenCard
517,banking_0335,banking_0335_033,Customer,"yes, if if you wouldn't mind I'd like to make a wire transfer real quickly.",['InformIntent'],ExternalWireTransfer
518,banking_0336,banking_0336_000,Customer,Hi. My name is Emma Green. I called a few minutes ago. I think you were the one I talked to. Because I wanted to know the balance of my checking account.,['InformIntent'],CheckAccountBalance
519,banking_0337,banking_0337_017,Customer,I moved to Texas and I can't remember if I changed my address or not.,[],UpdateStreetAddress
520,banking_0338,banking_0338_001,Customer,This is Jennifer Johnson. I would like to update my phone number today.,['InformIntent'],UpdatePhoneNumber
521,banking_0338,banking_0338_019,Customer,"Oh, OK, at least I can get that. I need to check my checking's account balance.",['InformIntent'],CheckAccountBalance
522,banking_0338,banking_0338_031,Customer,"Yes, what was the last deposit amount?",['InformIntent'],CheckTransactionHistory
523,banking_0339,banking_0339_006,Customer,and I need to check both of my balances.,['InformIntent'],CheckAccountBalance
524,banking_0339,banking_0339_049,Customer,Could you send me a list of my last ten transactions?,['InformIntent'],CheckTransactionHistory
525,banking_0340,banking_0340_025,Customer,"OK, great. do you know if there's any fees for this transfer?",['InformIntent'],AskAboutTransferFees
526,banking_0341,banking_0341_001,Customer,"Hi, Blake. My name is Julie. I wanted to know which is the correct way to close a checking account?",['InformIntent'],CloseBankAccount
527,banking_0341,banking_0341_030,Customer,"OK, great. I would also like to update some information. I recently changed my email. Can I do that now?",['InformIntent'],UpdateEmail
528,banking_0342,banking_0342_056,Customer,Urgent. Said something about sweepstakes winner gonna be deposited in my account I just wanted to know how much did I get deposited?,['InformIntent'],CheckTransactionHistory
529,banking_0343,banking_0343_001,Customer,"yes, I need to check my Intel checking account balance.",['InformIntent'],CheckAccountBalance
530,banking_0345,banking_0345_005,Customer,Well I I I need to actually make an internal transfer. And I didn't know how to go about doing so.,['InformIntent'],InternalFundsTransfer
531,banking_0345,banking_0345_035,Customer,Is there a fee for the transfer?,['InformIntent'],AskAboutTransferFees
532,banking_0346,banking_0346_001,Customer,Hi George. My name is Angela Garcia. I'm calling because I want to send some money to my friend who lives in Australia. and I wanted to know which is the best way to do that.,['InformIntent'],ExternalWireTransfer
533,banking_0346,banking_0346_019,Customer,"Yeah. I wanted to ask you, how long will it take until she can get the money and can she make a withdraw when the money gets there?",['InformIntent'],AskAboutTransferTime
534,banking_0347,banking_0347_003,Customer,yeah I'm at work but I wanted to hit a ATM on my way home could you please tell me where the closest ATM is?,['InformIntent'],FindATM
